TrackName,Artist,SongID,IMG,SongURL,Preview,Energy,Danceability,Valence
하늘을 달리다,Sohyang,0GlMv6rebR6hoUTvMzyYTm,https://i.scdn.co/image/ab67616d0000b273565acf19a3cca116928aec06,https://open.spotify.com/track/0GlMv6rebR6hoUTvMzyYTm,https://p.scdn.co/mp3-preview/7e1d27a84fe3775641d26e523585b955669881fe?cid=4598e66debe040afa4e5e77d7f33ee1d,0.93,0.365,0.238
JILPOONGGADO - Ha hyun woo Version,Ha Hyun Woo,5eHe6v7lWCvjEvtJ1VbHTy,https://i.scdn.co/image/ab67616d0000b273596c0c4cf16edd9d2a4e81de,https://open.spotify.com/track/5eHe6v7lWCvjEvtJ1VbHTy,https://p.scdn.co/mp3-preview/d18f12cff481325de395871df5ccf748f5f62fe3?cid=4598e66debe040afa4e5e77d7f33ee1d,0.931,0.403,0.331
Heaven,AILEE,2Y34BGd4MdPVzaEk0tbqQj,https://i.scdn.co/image/ab67616d0000b273a791c7d9f36acb73b9a1ca3c,https://open.spotify.com/track/2Y34BGd4MdPVzaEk0tbqQj,https://p.scdn.co/mp3-preview/47eb3e03c7ecb9d1c7ea3924a6f8e2402f8c90ce?cid=4598e66debe040afa4e5e77d7f33ee1d,0.814,0.43,0.406
한잔의 추억,Guckkasten,0oMXsuWLmFKZbSBY5GUigA,https://i.scdn.co/image/ab67616d0000b273ae7a742ea4e32077fe97e2a8,https://open.spotify.com/track/0oMXsuWLmFKZbSBY5GUigA,https://p.scdn.co/mp3-preview/a5b791fa8f786cb9b6facdee9bae7bf2d4b26787?cid=4598e66debe040afa4e5e77d7f33ee1d,0.879,0.366,0.429
사랑했지만,Kim Yeon Woo,1zaAENcKgGaT9RZnW4AY59,https://i.scdn.co/image/ab67616d0000b27346c681bed6a1460341075293,https://open.spotify.com/track/1zaAENcKgGaT9RZnW4AY59,https://p.scdn.co/mp3-preview/faacbe6d8fc11d9d2e55480ee7e036955e72a59a?cid=4598e66debe040afa4e5e77d7f33ee1d,0.334,0.205,0.185
누구 없소,Guckkasten,3wBnplg0GpSCSgtJ5NdbqZ,https://i.scdn.co/image/ab67616d0000b2739cae391f994e3a6642ac4865,https://open.spotify.com/track/3wBnplg0GpSCSgtJ5NdbqZ,https://p.scdn.co/mp3-preview/313ff280c1ca8032b624a2bf22a7c96832f88942?cid=4598e66debe040afa4e5e77d7f33ee1d,0.861,0.3,0.166
비련,Park Wan Kyu,0P3aiWJ0CYNorjS9QrI2ng,https://i.scdn.co/image/ab67616d0000b273595034fc4f9f2efd65d525d2,https://open.spotify.com/track/0P3aiWJ0CYNorjS9QrI2ng,https://p.scdn.co/mp3-preview/c9900a2beb30f5e2733e4c966487a0fa01a83a07?cid=4598e66debe040afa4e5e77d7f33ee1d,0.398,0.206,0.0608
사랑했어요,Park Wan Kyu,6sgVo8Yg5nF6cvk5N4EyB1,https://i.scdn.co/image/ab67616d0000b273d565d45c0ebbe7936e7ab9be,https://open.spotify.com/track/6sgVo8Yg5nF6cvk5N4EyB1,https://p.scdn.co/mp3-preview/79f7c7aa4fb9ee4856017d1f43d12c20252e7d06?cid=4598e66debe040afa4e5e77d7f33ee1d,0.63,0.374,0.207
The Fog,"608, Ha Hyun Woo",0bru5tBgsZv0FgvTAwe5ms,https://i.scdn.co/image/ab67616d0000b273bdc76b6e3e7f9113e1c36d2e,https://open.spotify.com/track/0bru5tBgsZv0FgvTAwe5ms,https://p.scdn.co/mp3-preview/bf1c079c4eab313e452dddd7c3d76c8d5c66070c?cid=4598e66debe040afa4e5e77d7f33ee1d,0.557,0.388,0.41
I Have Nothing,Sohyang,0AdKg1dnp2yCJteYoCkanD,https://i.scdn.co/image/ab67616d0000b27347104d7213242c63840a0410,https://open.spotify.com/track/0AdKg1dnp2yCJteYoCkanD,https://p.scdn.co/mp3-preview/9a8f92631e8f8bbf4a453e9df7fd227635faf498?cid=4598e66debe040afa4e5e77d7f33ee1d,0.563,0.303,0.186
